108207027,12/31/2015,18:00:00,12/31/2015,18:45:00,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,DEPARTMENT STORE,,,1006007,253644,40.862850316,-73.921343712,"(40.862850316, -73.921343712)"
810006412,12/31/2015,18:00:00,12/31/2015,18:15:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,,,1033597,255731,40.868467378,-73.821582846,"(40.868467378, -73.821582846)"
723628413,12/31/2015,18:00:00,,,12/31/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,1022330,240630,40.827075425,-73.862405403,"(40.827075425, -73.862405403)"
921247017,12/31/2015,16:30:00,,,12/31/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,DRY CLEANER/LAUNDRY,,,1016183,186249,40.677837858,-73.884874827,"(40.677837858, -73.884874827)"
501987671,12/31/2015,18:00:00,12/31/2015,19:00:00,12/31/2015,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,,,1030990,255310,40.867326052,-73.831011607,"(40.867326052, -73.831011607)"
485621843,12/31/2015,18:00:00,12/31/2015,18:30:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,960317,169387,40.631580605,-74.086226199,"(40.631580605, -74.086226199)"
761735618,12/31/2015,17:57:00,12/31/2015,18:13:00,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,,STREET,,,986300,203099,40.724144528,-73.99260554,"(40.724144528, -73.99260554)"
818991369,12/31/2015,17:50:00,,,12/31/2015,109,GRAND LARCENY,409,"LARCENY,GRAND BY EXTORTION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1042704,194521,40.700407139,-73.789188368,"(40.700407139, -73.789188368)"
185349892,12/31/2015,17:50:00,12/31/2015,18:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1013908,249734,40.852095535,-73.892796674,"(40.852095535, -73.892796674)"
656746158,12/31/2015,17:45:00,12/31/2015,18:05:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,997426,176496,40.651115823,-73.952517637,"(40.651115823, -73.952517637)"
615340215,12/31/2015,17:45:00,12/31/2015,18:05:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,997426,176496,40.651115823,-73.952517637,"(40.651115823, -73.952517637)"
215246144,12/31/2015,17:30:00,,,12/31/2015,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,989780,218177,40.76552838,-73.980038144,"(40.76552838, -73.980038144)"
862232211,12/31/2015,17:30:00,12/31/2015,17:40:00,12/31/2015,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,,STREET,,,990037,224718,40.783481548,-73.979104742,"(40.783481548, -73.979104742)"
345139974,12/31/2015,17:30:00,,,12/31/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,OPPOSITE OF,STREET,,,1006290,186730,40.679188252,-73.920540022,"(40.679188252, -73.920540022)"
717225669,12/31/2015,17:30:00,12/31/2015,17:35:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,PARKING LOT/GARAGE (PRIVATE),,,985541,216329,40.76045773,-73.995341293,"(40.76045773, -73.995341293)"
198418384,12/31/2015,17:30:00,,,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1008384,179581,40.659560389,-73.913016063,"(40.659560389, -73.913016063)"
864181758,12/31/2015,17:30:00,12/31/2015,18:00:00,12/31/2015,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,SMALL MERCHANT,,,986713,213570,40.752884728,-73.991111704,"(40.752884728, -73.991111704)"
460538728,12/31/2015,17:30:00,12/31/2015,17:45:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,1046025,156791,40.596824232,-73.777556839,"(40.596824232, -73.777556839)"
449957441,12/31/2015,17:30:00,12/31/2015,18:00:00,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1007902,224295,40.782290775,-73.914596198,"(40.782290775, -73.914596198)"
745849577,12/31/2015,17:25:00,,,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1011604,250776,40.854962953,-73.901120685,"(40.854962953, -73.901120685)"
410968984,12/31/2015,17:25:00,12/31/2015,17:30:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,84,,STREET,,,989293,189690,40.687338778,-73.981817557,"(40.687338778, -73.981817557)"
722669851,12/31/2015,17:20:00,12/31/2015,17:25:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,OTHER,,,1013646,181481,40.66475956,-73.894042144,"(40.66475956, -73.894042144)"
589941657,12/31/2015,17:20:00,12/31/2015,17:25:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESTAURANT/DINER,,,1054696,207518,40.7359933,-73.745803684,"(40.7359933, -73.745803684)"
135067035,12/31/2015,17:15:00,12/31/2015,17:15:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1005507,241210,40.828723865,-73.923190768,"(40.828723865, -73.923190768)"
423515333,12/31/2015,17:15:00,12/31/2015,18:15:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE-HOUSE,,,1007176,188366,40.683676449,-73.917340137,"(40.683676449, -73.917340137)"
527034510,12/31/2015,17:05:00,12/31/2015,17:25:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998202,222194,40.776544719,-73.949626381,"(40.776544719, -73.949626381)"
859712324,12/31/2015,17:00:00,12/31/2015,17:05:00,12/31/2015,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1014366,252640,40.860070082,-73.891128088,"(40.860070082, -73.891128088)"
889389760,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,1019908,184675,40.673503366,-73.871453598,"(40.673503366, -73.871453598)"
878934693,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,CHECK CASHING BUSINESS,,,989422,149229,40.576281819,-73.981383414,"(40.576281819, -73.981383414)"
183512256,12/31/2015,17:00:00,12/31/2015,17:05:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,7,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,BARUCH,989865,200873,40.71803315,-73.979745736,"(40.71803315, -73.979745736)"
900601634,12/31/2015,17:00:00,12/31/2015,17:14:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,DEPARTMENT STORE,,,996126,190239,40.688839128,-73.95717838,"(40.688839128, -73.95717838)"
211250883,12/31/2015,17:00:00,12/31/2015,17:05:00,12/31/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1023075,191574,40.692426206,-73.859996764,"(40.692426206, -73.859996764)"
560141036,12/31/2015,17:00:00,,,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1015514,215287,40.757542529,-73.887151876,"(40.757542529, -73.887151876)"
576847222,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,1000039,185139,40.674834672,-73.943080645,"(40.674834672, -73.943080645)"
630792783,12/31/2015,17:00:00,12/31/2015,20:00:00,12/31/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,997040,187295,40.680757246,-73.953888222,"(40.680757246, -73.953888222)"
236270553,12/31/2015,17:00:00,12/31/2015,17:40:00,12/31/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,REAR OF,RESIDENCE - APT. HOUSE,,,999033,176604,40.651409722,-73.946726078,"(40.651409722, -73.946726078)"
907328457,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1015238,180730,40.662692805,-73.88830716,"(40.662692805, -73.88830716)"
421132721,12/31/2015,16:55:00,12/31/2015,17:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,,,960021,172286,40.639536936,-74.087303024,"(40.639536936, -74.087303024)"
185373138,12/31/2015,16:55:00,12/31/2015,17:05:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1019823,185139,40.674777282,-73.871757575,"(40.674777282, -73.871757575)"
184322664,12/31/2015,16:50:00,12/31/2015,17:00:00,12/31/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,OPPOSITE OF,STREET,,,1014450,212570,40.750088756,-73.891004657,"(40.750088756, -73.891004657)"
526911650,12/31/2015,16:50:00,12/31/2015,17:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,1005418,184431,40.672880145,-73.923691086,"(40.672880145, -73.923691086)"
801282953,12/31/2015,16:40:00,12/31/2015,16:45:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,998888,169703,40.632468199,-73.947263605,"(40.632468199, -73.947263605)"
249828997,12/31/2015,16:40:00,12/31/2015,16:45:00,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,,STREET,,,986091,201253,40.719077749,-73.993360067,"(40.719077749, -73.993360067)"
870813054,12/31/2015,16:40:00,12/31/2015,16:45:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,CHAIN STORE,,,991221,188242,40.68336304,-73.974867134,"(40.68336304, -73.974867134)"
108406115,12/31/2015,16:30:00,12/31/2015,16:30:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,,STREET,,,1008685,248472,40.848647719,-73.911680839,"(40.848647719, -73.911680839)"
191198437,12/31/2015,16:00:00,,,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,41,INSIDE,DRY CLEANER/LAUNDRY,,,1013192,237196,40.81768474,-73.895438894,"(40.81768474, -73.895438894)"
750828830,12/31/2015,16:30:00,12/31/2015,16:40:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,STORE UNCLASSIFIED,,,1019840,206689,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
621810827,12/31/2015,16:30:00,12/31/2015,17:00:00,12/31/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,GYM/FITNESS FACILITY,,,989923,224005,40.781524626,-73.979516994,"(40.781524626, -73.979516994)"
506956373,12/31/2015,16:30:00,,,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESTAURANT/DINER,,,1008996,186266,40.677907527,-73.910785714,"(40.677907527, -73.910785714)"
212695450,12/31/2015,16:30:00,12/31/2015,16:40:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BEDFORD-STUYVESANT REHAB,1000382,192387,40.694728158,-73.941826747,"(40.694728158, -73.941826747)"
675532986,12/31/2015,16:30:00,12/31/2015,16:40:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BEDFORD-STUYVESANT REHAB,1000382,192387,40.694728158,-73.941826747,"(40.694728158, -73.941826747)"
990970001,12/31/2015,16:30:00,12/31/2015,16:35:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE-HOUSE,,,1041759,200180,40.715945906,-73.792548143,"(40.715945906, -73.792548143)"
979286404,12/31/2015,16:30:00,12/31/2015,16:35:00,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,VARIETY STORE,,,995885,174602,40.645919361,-73.958074374,"(40.645919361, -73.958074374)"
807928405,12/31/2015,16:30:00,12/31/2015,19:30:00,12/31/2015,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,979017,173859,40.643886081,-74.018858138,"(40.643886081, -74.018858138)"
161063679,12/31/2015,16:24:00,,,12/31/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,OPPOSITE OF,STREET,,,1014918,248158,40.847766434,-73.889153039,"(40.847766434, -73.889153039)"
533467093,12/31/2015,16:21:00,12/31/2015,16:26:00,12/31/2015,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,GROCERY/BODEGA,,,998316,240942,40.82800266,-73.949175499,"(40.82800266, -73.949175499)"
769218279,12/31/2015,16:20:00,12/31/2015,16:25:00,12/31/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,OPPOSITE OF,STREET,,,1001407,231512,40.802114486,-73.938030616,"(40.802114486, -73.938030616)"
188579031,12/31/2015,16:20:00,12/31/2015,16:30:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,CHAIN STORE,,,1045365,191284,40.691504375,-73.779620938,"(40.691504375, -73.779620938)"
431318409,12/31/2015,16:20:00,12/31/2015,16:25:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,998002,196692,40.706548395,-73.950400634,"(40.706548395, -73.950400634)"
152680482,12/31/2015,16:15:00,12/31/2015,16:20:00,12/31/2015,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,RUTGERS,986446,198438,40.711351165,-73.992080328,"(40.711351165, -73.992080328)"
804764665,12/31/2015,16:15:00,12/31/2015,16:20:00,12/31/2015,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,RUTGERS,986446,198438,40.711351165,-73.992080328,"(40.711351165, -73.992080328)"
637862660,12/31/2015,16:15:00,12/31/2015,16:25:00,12/31/2015,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1001931,176991,40.652466642,-73.936281178,"(40.652466642, -73.936281178)"
390653144,12/31/2015,16:15:00,,,12/31/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1008459,239672,40.824494897,-73.912529478,"(40.824494897, -73.912529478)"
788496593,12/31/2015,16:15:00,,,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1008459,239672,40.824494897,-73.912529478,"(40.824494897, -73.912529478)"
427254777,12/31/2015,16:10:00,12/31/2015,16:15:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,GROCERY/BODEGA,,,1015676,177387,40.653515466,-73.886743997,"(40.653515466, -73.886743997)"
932919644,12/31/2015,16:10:00,,,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE - APT. HOUSE,,,1020450,244901,40.838805984,-73.869175427,"(40.838805984, -73.869175427)"
198273659,12/01/2009,10:00:00,01/01/2010,10:00:00,12/07/2015,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
734539775,12/31/2015,16:00:00,,,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,CHAIN STORE,,,1007380,189081,40.685638429,-73.916602147,"(40.685638429, -73.916602147)"
698611181,12/31/2015,16:00:00,12/31/2015,16:40:00,12/31/2015,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1014339,180206,40.661257641,-73.891549884,"(40.661257641, -73.891549884)"
926948877,12/31/2015,16:00:00,12/31/2015,16:40:00,12/31/2015,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1014339,180206,40.661257641,-73.891549884,"(40.661257641, -73.891549884)"
698646921,12/31/2015,16:00:00,12/31/2015,16:03:00,12/31/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,,STREET,,,984807,198941,40.712732035,-73.997992269,"(40.712732035, -73.997992269)"
110677082,12/31/2015,16:00:00,12/31/2015,16:05:00,12/31/2015,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,,STREET,,,985126,207917,40.737368955,-73.996840424,"(40.737368955, -73.996840424)"
600588661,12/31/2015,16:00:00,,,12/31/2015,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,,,988163,217114,40.762611582,-73.985876134,"(40.762611582, -73.985876134)"
753669539,12/31/2015,16:00:00,12/31/2015,17:05:00,12/31/2015,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,999106,187551,40.681456682,-73.946438877,"(40.681456682, -73.946438877)"
393440223,12/31/2015,16:00:00,12/31/2015,17:00:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,RESIDENCE - APT. HOUSE,,,1003676,242788,40.833059239,-73.929802388,"(40.833059239, -73.929802388)"
266976542,12/31/2015,16:00:00,12/31/2015,16:00:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,RESIDENCE-HOUSE,,,1028292,183162,40.669312786,-73.841239044,"(40.669312786, -73.841239044)"
171594302,12/31/2015,16:00:00,12/31/2015,19:00:00,12/31/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,1021898,261641,40.884746135,-73.863848364,"(40.884746135, -73.863848364)"
452454045,12/31/2015,15:55:00,12/31/2015,16:00:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,HOTEL/MOTEL,,,1031046,218266,40.765650543,-73.831067427,"(40.765650543, -73.831067427)"
659482447,12/31/2015,15:45:00,12/31/2015,15:50:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,COMMERCIAL BUILDING,,,985978,170666,40.635123355,-73.99377555,"(40.635123355, -73.99377555)"
579553922,12/31/2015,15:45:00,12/31/2015,16:00:00,12/31/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,OPPOSITE OF,STREET,,,999081,172663,40.640592448,-73.946561759,"(40.640592448, -73.946561759)"
407834806,12/31/2015,15:45:00,12/31/2015,16:15:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1007034,236608,40.816088874,-73.917688689,"(40.816088874, -73.917688689)"
698136839,12/31/2015,15:45:00,12/31/2015,17:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1025580,236918,40.816872438,-73.850684927,"(40.816872438, -73.850684927)"
679239687,12/31/2015,15:40:00,,,12/31/2015,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,CHAIN STORE,,,1010441,259598,40.879180176,-73.90529028,"(40.879180176, -73.90529028)"
